,userId,movieId
54547,359,1
100376,610,68486
49492,318,57368
85963,558,4886
72570,469,1204
9068,62,108190
11806,72,30825
93588,599,3148
73969,474,3088
74145,474,3793
26719,182,3979
11792,72,1270
50574,326,64620
13295,84,1190
96080,602,550
51264,331,7373
53011,349,588
79106,489,89745
69781,448,61352
43819,292,68954
57894,380,88125
49957,321,454
50491,326,1955
1745,17,4993
15541,102,356
11948,73,88810
28251,195,4022
8697,59,2067
74886,474,8337
3262,21,1221
55746,368,2949
24574,169,7147
90104,586,3081
11055,68,5378
61505,405,27592
83353,528,1704
87139,562,1625
9948,65,1246
65798,424,2291
25467,177,9008
4599,28,37386
93064,599,1258
33859,230,34330
77280,483,379
33285,226,2918
29923,205,68157
86351,560,8464
25592,177,55872
23640,160,4735
5346,36,4025
47281,307,4720
82644,525,551
86957,561,52604
56223,372,595
4986,32,648
43812,292,65230
70077,448,97752
74435,474,5384
27642,187,2959
39384,274,886
6651,45,1777
27194,184,122918
92030,596,73017
71719,462,2797
34086,232,4344
91105,590,7059
79884,499,1225
51246,331,6016
86737,561,2294
15565,103,1
23743,163,1588
82798,525,4246
76589,480,3448
72746,469,2346
30652,215,1257
6680,45,2096
40008,274,5804
38246,263,163
36688,249,5283
73593,474,1810
47485,307,8340
70819,452,4014
16070,104,3719
8204,57,1204
40315,274,44665
18999,122,46970
54395,357,4995
83677,534,2628
100489,610,84944
64046,414,5952
43929,292,127323
19947,132,306
73096,474,7
15621,103,953
79741,495,112852
51835,335,3671
91362,592,437
87964,567,88744
40698,275,1307
52134,339,4995
47028,307,2027
99188,608,3751
6389,43,442
65063,415,4447
13018,83,4963
37960,259,3793
78622,489,1186
17310,111,1702
64766,414,69757
41080,279,593
18459,117,553
11071,68,5618
79900,499,6184
30707,215,7624
33759,230,592
31152,217,1581
69346,448,4396
85343,555,414
25133,177,2006
96731,603,2727
73575,474,1688
33019,225,2327
20664,136,255
90890,590,2951
85425,555,1170
77055,480,49347
73994,474,3160
88369,570,3044
36570,249,2720
99886,610,5136
10106,66,1527
8794,62,110
46607,305,161131
14999,95,5418
58259,381,2694
40182,274,8874
23152,159,1704
78148,484,6936
66299,427,2710
55413,368,160
14840,94,266
16699,105,74458
37192,249,94959
55331,367,3536
36995,249,67197
81556,517,455
24761,173,377
99457,608,8961
9350,63,30793
6059,42,1644
41442,281,783
49799,318,124853
29721,202,3214
98171,606,6782
80162,503,93297
66096,425,3948
97161,605,589
24300,168,6662
57268,380,3114
78912,489,5669
55834,368,3764
88197,568,63853
1926,18,2409
59660,387,2791
78773,489,2739
8463,57,3334
52707,345,7121
48292,313,880
94916,599,101525
99608,610,1197
77825,483,66785
61484,405,4878
24171,167,4678
96658,603,2427
49962,321,586
50984,330,356
67857,438,3896
55949,369,3677
71604,462,1094
66787,431,802
58326,381,4447
11458,68,67087
55631,368,1965
12040,74,1206
61719,409,235
79076,489,70293
32667,222,2205
51364,332,16
74843,474,7826
11547,68,88129
74363,474,4890
47150,307,3005
31428,217,3107
1113,9,5956
28835,199,4499
83153,526,64957
72122,464,5026
80123,503,3461
96159,603,235
32982,225,1060
5936,42,408
1390,14,32
12358,76,52281
76615,480,3793
93132,599,1449
78891,489,5128
63654,414,4265
22196,148,79091
26807,182,4643
32354,221,1247
36922,249,55232
30974,217,479
92101,596,122886
2584,19,1690
11238,68,33672
33686,229,236
4859,30,7153
95926,601,67255
56554,376,539
10646,68,1711
30291,212,1207
44038,294,516
85891,556,78105
97940,606,3953
84084,534,134775
24502,169,4993
96421,603,1287
66914,432,4223
20475,135,1892
36459,249,1213
17895,111,181065
28679,199,1272
61064,397,4017
89792,582,260
58391,381,6947
48856,317,3160
21263,140,1653
58047,380,147380
30756,216,1028
96352,603,1150
71127,453,4306
35222,237,1892
44699,298,2723
52176,339,8874
28865,199,5902
71375,458,289
73219,474,508
74192,474,4014
18042,113,1680
51283,331,31696
60945,394,208
70281,448,115680
13383,85,1449
19858,131,318
57570,380,7802
40105,274,7064
17321,111,2078
16591,105,44665
75582,477,1580
13218,84,800
49495,318,58162
33098,226,420
30264,211,90405
68739,448,541
77125,482,1288
52103,339,3470
97716,606,2125
46415,305,72998
78942,489,6537
93159,599,1584
90782,590,2000
15054,96,377
94878,599,95499
64084,414,6185
70074,448,97328
13587,89,1265
60996,395,440
21149,140,539
43218,290,431
69684,448,39444
11855,73,8807
67684,438,1196
91038,590,5010
62244,413,736
62796,414,1357
79456,493,2571
21117,140,292
16745,105,89864
25849,178,2840
10340,67,2959
8064,57,224
66479,428,2010
64929,414,135536
41937,286,4718
8979,62,60684
82106,520,4333
47950,310,1396
23117,158,2948
27513,186,4813
96644,603,2369
7879,52,69122
81280,514,3253
81794,517,7361
48745,316,168
85361,555,516
6404,43,587
3857,23,2951
94056,599,5582
29165,200,7149
86100,559,648
46430,305,79251
59897,387,5013
50060,322,4679
23036,156,4914
35202,236,2770
78203,484,63131
68098,438,7376
100586,610,97988
47701,307,65740
84297,540,1971
47282,307,4732
71093,453,3968
70329,448,122932
52960,348,2616
43925,292,118900
66196,426,337
23713,162,207
16072,104,3751
63338,414,3168
84542,543,1265
18912,122,2571
21878,142,367
86200,560,2028
34900,233,162600
60069,387,7587
52121,339,4310
83258,527,2160
42958,288,5428
30696,215,4973
75474,477,527
66536,428,3247
29559,202,1391
56494,374,1345
56095,371,1274
41046,277,1429
78763,489,2699
38534,265,593
100429,610,74458
29590,202,1953
86607,561,356
32607,222,367
38722,266,1097
43112,288,42007
37121,249,87222
47437,307,6868
76043,478,33679
57767,380,54272
12142,74,8804
23701,161,52287
4739,28,64030
79175,490,30707
32807,222,91628
74829,474,7713
7458,51,522
12922,82,6503
27972,191,246
87396,563,31433
92452,597,2150
46775,307,216
50161,323,108190
75498,477,733
79659,495,47997
20250,132,48394
61669,408,76251
623,6,160
75109,474,42740
63414,414,3444
70420,448,141004
96970,603,4027
64674,414,56171
14529,91,3704
32047,219,62394
34191,232,6264
78525,489,367
67268,434,8961
77185,482,6934
19904,131,6016
33806,230,2605
43575,292,1573
54851,362,175303
20817,137,2393
69690,448,44191
61356,404,34
3458,21,58559
17484,111,7373
45597,301,3753
14472,91,2868
63554,414,3968
89724,580,44022
67499,437,223
30452,212,107314
1387,14,7
42554,288,2367
62418,414,280
70761,452,2533
59499,387,1562
92849,599,539
72396,466,112852
95088,599,174727
6550,45,597
82479,523,150548
14611,91,5459
75372,476,215
36144,246,80463
57105,380,1729
89093,577,1030
38984,268,2115
90188,586,94985
72382,466,79702
67023,432,66203
75925,477,39292
49398,318,33903
28771,199,2671
31618,219,1213
100693,610,112175
35621,240,253
87518,563,117529
26808,182,4644
29430,202,529
83649,534,1907
80791,509,96610
92247,597,922
24910,177,50
59744,387,3471
40263,274,34405
43440,290,3362
94934,599,104837
82955,525,50872
87284,562,56941
90232,586,130520
66442,428,1291
39022,268,2858
72306,466,4963
14333,91,1373
32940,224,2080
89968,584,454
96760,603,2883
50048,322,3052
80489,509,3994
100493,610,85179
70442,448,146730
28661,199,1207
58497,381,49286
40058,274,6534
21585,140,6377
90363,587,2336
6172,42,2795
77296,483,527
82291,522,3406
55637,368,2000
49717,318,95510
91079,590,6365
47868,309,1942
45891,304,1676
35442,239,2916
77179,482,6539
33142,226,1020
36036,246,3949
48410,313,2054
78377,488,552
75819,477,5944
68207,438,46965
19451,125,95761
90437,588,163
63875,414,5151
69688,448,43558
62701,414,1101
94442,599,27784
62100,411,432
86110,559,780
67597,438,112
21025,139,59315
74787,474,7297
68209,438,47044
6297,42,4466
40895,275,4223
68287,441,2571
97293,605,30812
96000,602,171
48996,318,153
22978,156,3076
71378,458,300
71186,454,6874
34924,234,258
45399,298,109374
8315,57,1907
14816,93,2968
48375,313,1653
48875,317,5064
32984,225,1130
89560,580,4103
37288,249,107406
68660,448,12
25846,178,2571
87052,561,108190
100445,610,78088
60631,391,2360
66724,430,529
56134,372,16
85340,555,405
15258,99,168
44123,294,1288
88434,571,1328
71868,462,26359
75289,475,45499
61671,408,79139
79752,495,132796
26805,182,4641
64988,414,180497
26857,182,5011
69165,448,3248
81908,517,105504
58900,384,435
4899,31,784
89957,584,356
100116,610,31086
4283,28,1210
10843,68,3052
20303,134,48
42608,288,2518
97992,606,4395
68643,447,552
58552,381,70293
70494,448,159193
63347,414,3189
8269,57,1513
68368,443,103249
18039,113,1617
3366,21,5266
118,1,2005
21944,143,59784
14855,94,377
15625,103,1025
26591,182,3158
70,1,1198
84369,541,371
2755,19,2490
62411,414,261
26628,182,3438
1470,15,2081
25670,177,71535
19930,132,70
70397,448,136800
81081,513,7153
14779,93,1676
80876,510,1248
56077,370,8636
37416,249,184253
1715,17,1263
65411,419,34319
85184,553,33166
62435,414,322
4934,32,24
49614,318,76738
79414,492,1476
43493,292,19
63585,414,4029
81165,514,1389
10921,68,3752
14391,91,2012
82679,525,1101
94999,599,122916
11292,68,46948
82658,525,783
95604,600,3812
2523,19,1374
77986,484,733
59747,387,3481
14282,91,1183
26113,182,76
52918,347,589
68874,448,1388
20110,132,3793
62432,414,316
3431,21,44022
75251,475,4993
55584,368,1556
37667,254,45950
23553,160,2959
100026,610,7438
35374,239,1225
72597,469,1248
67496,437,207
26664,182,3717
74050,474,3363
48763,316,2571
23507,160,2428
22652,155,1517
28284,196,1527
43717,292,4816
35223,237,2378
22057,144,2683
73923,474,2930
86195,560,1917
57602,380,8950
4163,27,2709
76058,479,346
30204,211,2105
36839,249,40815
639,6,195
36545,249,2389
27538,187,70
44514,297,1249
18716,119,117533
50079,322,58559
88263,570,454
4115,27,1270
48126,312,2011
78163,484,8641
66585,428,4701
55765,368,3148
81218,514,2118
88734,573,1200
100452,610,79132
84120,535,2860
100508,610,87222
53168,351,83134
11596,68,112175
21841,141,69757
57203,380,2571
80205,504,4025
44479,297,225
92075,596,102445
22594,153,172547
30247,211,63113
67002,432,49530
2280,19,13
69413,448,4979
62434,414,319
35302,239,6
72757,469,2406
85575,555,2111
41298,280,2485
84040,534,109850
24989,177,904
84880,551,59369
71010,453,2700
57862,380,79057
99205,608,3915
8738,60,805
46621,306,1345
20669,136,274
23069,156,7008
72776,469,2529
78978,489,8949
56592,376,1356
44160,294,1676
50017,322,1580
91239,590,72733
11928,73,73017
88308,570,1246
18595,119,6377
775,6,491
25909,179,296
71048,453,3255
44847,298,5220
51658,334,104
65143,417,778
93227,599,1801
67353,435,80463
95198,600,551
2901,19,3409
36953,249,59014
34737,232,72489
14021,89,149406
94315,599,8531
57725,380,47044
42270,288,1090
3012,20,1022
20916,139,4306
92337,597,1299
82958,525,52975
40724,275,1649
9256,63,2918
98940,608,1676
84176,537,6888
88303,570,1219
80424,509,1243
56768,377,8138
81052,513,110
35842,243,434
14136,91,47
26726,182,3996
75015,474,26791
22259,149,1374
44272,294,2477
43455,290,3730
54219,357,1104
1881,18,1356
36158,246,86880
82725,525,2096
2134,18,68358
43699,292,3985
21227,140,1250
78746,489,2431
30678,215,2692
29470,202,1036
37707,255,2804
55831,368,3755
52125,339,4720
100061,610,8860
54760,362,592
28350,198,66
24344,169,344
79461,493,2948
4288,28,1222
85746,555,3036
1173,10,31685
70960,453,1834
25078,177,1321
38014,260,1274
17497,111,8814
27187,184,119145
100448,610,78626
78196,484,55820
43832,292,73321
49396,318,33679
12278,76,553
18955,122,4886
94352,599,9010
72343,466,34150
45499,300,527
47244,307,4226
38723,266,1127
41599,282,4022
20353,135,267
74369,474,4920
9858,64,6377
85987,559,10
92138,596,162600
100212,610,48043
51338,331,94959
60872,393,6874
90492,589,342
61507,405,27904
78674,489,1641
49921,321,19
36318,247,134853
40325,274,45210
61156,400,6
9956,65,7153
50432,325,4500
81086,514,34
50595,326,86781
77348,483,1101
79042,489,53972
62725,414,1200
35294,238,4917
88602,572,1374
20737,137,527
11666,70,36
18687,119,103335
17680,111,85022
23534,160,2710
15847,103,59315
23696,161,5643
79857,498,216
78936,489,6350
73779,474,2357
72206,465,1219
89377,580,858
78897,489,5299
48334,313,1265
75920,477,35836
77996,484,1025
12155,74,37741
58313,381,4023
13917,89,113453
60638,391,2542
21626,140,7379
39313,274,431
99947,610,6157
38847,267,110
57697,380,41569
29708,202,3070
18762,120,736
93645,599,3386
22901,156,2087
64952,414,161582
16843,105,120478
45636,301,48780
79959,500,2018
96675,603,2524
61401,404,500
45229,298,72011
17651,111,76077
79398,492,1047
21043,139,69526
6456,44,786
37624,254,5349
44134,294,1379
95243,600,923
30830,216,2987
13632,89,3599
80497,509,4306
98322,606,26875
84397,541,551
6118,42,2352
36735,249,6548
36086,246,8970
77880,483,89745
12034,74,1041
95106,600,17
76648,480,4025
100198,610,45728
52194,339,41566
72784,469,2641
48010,311,3996
57576,380,8368
60487,391,1029
29229,200,46578
23721,162,292
38870,267,1653
12299,76,1213
86470,560,62849
55864,368,5060
35926,244,2716
37656,254,33794
83954,534,87520
82523,524,368
94209,599,6957
67017,432,63082
90073,586,1196
29931,205,95167
45214,298,69644
99614,610,1209
46700,306,122918
1619,16,1281
53788,354,33493
77196,482,8636
33788,230,1580
99264,608,4487
69663,448,33166
41757,284,223
51601,332,68319
48903,317,44199
64566,414,48774
2089,18,50872
3661,21,173307
32317,221,1080
89594,580,5502
46888,307,1032
17880,111,171867
53290,352,3471
75350,475,135133
25938,179,648
1349,12,4018
23319,160,849
66431,428,1136
59520,387,1770
17603,111,60126
62297,414,5
50092,323,60
85883,556,54001
60047,387,7265
84566,543,3785
61352,403,62081
79010,489,40815
50820,328,4027
54346,357,2987
51248,331,6281
93697,599,3629
66687,429,257
15821,103,35836
21823,141,48516
29953,206,736
70814,452,3793
49491,318,56775
44924,298,6586
79115,489,93326
94769,599,79702
71465,460,4878
22814,156,1237
8429,57,2987
17419,111,4896
93473,599,2643
83049,525,97921
22528,153,56715
5131,33,1621
32380,221,1374
54828,362,48516
37715,255,3421
43343,290,1947
100470,610,81229
16002,104,1253
27838,188,5060
73543,474,1545
68268,440,7361
53082,351,2995
71906,462,54648
88894,573,45722
24318,168,80463
41238,279,164179
8680,59,1552
96674,603,2517
95554,600,3052
11069,68,5582
73168,474,277
71866,462,25788
18340,116,4792
90828,590,2393
83385,528,49530
21200,140,1089
28842,199,4973
98317,606,26662
944,7,4700
53248,352,1923
900,7,1219
60677,391,2966
11881,73,52245
94309,599,8477
15510,102,6
45218,298,70663
89149,577,1939
6905,46,364
17995,113,804
73371,474,1079
26922,182,5643
33207,226,1732
35931,244,2916
42245,288,1017
64250,414,7175
34559,232,50068
2600,19,1812
77422,483,1801
65485,420,1927
5898,42,168
72991,470,719
43900,292,102445
10501,68,805
24571,169,7060
76358,480,1097
55202,366,58559
31944,219,33166
78858,489,4239
79037,489,51662
8153,57,892
241,2,60756
59322,387,743
47187,307,3489
21793,141,6365
100381,610,69122
56751,377,5919
22009,144,552
35586,240,31
52827,346,5679
23814,165,1291
63540,414,3909
67693,438,1356
72876,469,3471
45880,304,1566
54805,362,4993
25929,179,480
58871,383,1994
76534,480,2762
56150,372,81
38446,264,1
10283,66,6832
62406,414,252
37252,249,102903
96892,603,3445
12316,76,2628
72352,466,49530
75219,475,1356
9917,64,8983
16598,105,47099
99510,609,296
17613,111,63131
33719,229,480
47824,309,296
31328,217,2458
70822,452,4027
66989,432,44759
78342,487,34405
35483,239,5218
27766,187,34437
70163,448,104241
95884,601,1704
41283,280,1485
33668,228,3555
50567,326,58554
86482,560,68954
31832,219,5010
22541,153,72998
3795,23,608
67550,437,1093
69533,448,6550
32279,221,480
96579,603,2028
99618,610,1215
77474,483,2340
23898,166,1097
52201,339,45210
13947,89,126577
69043,448,2471
80076,503,318
80797,509,99114
84263,539,3264
93158,599,1581
33284,226,2916
14069,90,14
51389,332,750
26616,182,3316
49301,318,6711
21052,139,79091
43718,292,4830
74533,474,6031
94702,599,67734
98420,606,48032
93638,599,3355
11902,73,61250
55704,368,2532
95702,600,5569
372,4,1136
56248,372,1015
63898,414,5278
75481,477,585
76107,479,2028
33340,226,3994
19919,132,1
79440,493,1222
33718,229,475
69693,448,45186
43968,294,50
84020,534,103253
44951,298,7153
19887,131,2571
40443,274,58332
14052,89,172321
3459,21,58998
43021,288,7147
57982,380,106489
10484,68,628
52769,346,1348
64512,414,45210
76380,480,1230
28723,199,1721
58352,381,5444
93959,599,4936
20390,135,829
82356,522,66934
12556,80,2470
35958,245,2064
24461,169,3624
73960,474,3061
8264,57,1468
31046,217,990
24436,169,2706
4817,29,5010
1366,13,2541
3727,22,8958
78335,487,7153
38012,260,1258
50112,323,296
18389,117,224
47364,307,5810
56209,372,508
92763,599,349
82241,522,1200
26954,182,5995
70020,448,92665
46828,307,524
67539,437,733
12184,74,55276
22885,156,1954
70286,448,116799
82102,520,4025
18942,122,4011
7209,50,4928
730,6,361
33727,229,587
36746,249,6863
37383,249,156609
75491,477,648
51820,335,592
50097,323,151
66701,429,316
68971,448,2087
32856,223,780
30218,211,3869
55655,368,2126
81351,514,6377
57543,380,7099
99268,608,4571
74318,474,4635
5219,34,3052
46412,305,72378
29725,202,3255
30010,209,1198
78198,484,58559
32430,221,2702
60010,387,6852
61587,408,1196
94225,599,7027
90489,589,300
49993,322,778
65681,422,3175
86265,560,4027
14973,95,4015
48177,312,3476
97271,605,7153
19775,129,5816
94561,599,45499
30834,216,3067
81525,516,4322
81894,517,91535
88299,570,1206
22655,155,1883
87738,566,231
78139,484,6188
20152,132,5171
30341,212,6874
87754,566,342
51711,334,2959
13635,89,3624
13428,86,2628
76848,480,7373
2717,19,2320
21150,140,541
71982,462,160644
9762,64,4002
27391,186,1544
9963,65,47610
36803,249,30793
79315,492,76
32536,221,7162
57200,380,2529
65078,415,45722
90914,590,3189
80658,509,50802
63697,414,4448
15177,98,4226
88478,571,2193
75632,477,2094
77297,483,551
76523,480,2683
1774,18,6
26020,181,274
18266,116,161
95911,601,7361
70509,448,164647
51262,331,7254
75318,475,81834
34878,233,91529
48309,313,1125
91621,594,2628
11681,70,1235
43769,292,33677
909,7,1682
38593,265,2028
42246,288,1019
55524,368,1196
56834,378,90600
78439,488,4014
76591,480,3481
82019,520,1215
22798,156,1206
27117,183,3418
44475,297,165
88755,573,1562
47252,307,4262
7399,50,168492
33856,230,33794
79639,495,8984
82038,520,1625
80498,509,4366
33774,230,1097
50999,330,509
14742,93,362
52136,339,5218
271,3,1272
24822,174,474
6065,42,1673
85981,558,5388
92119,596,133645
83490,532,318
25989,181,61
35909,244,1527
2105,18,55290
46936,307,1271
73374,474,1082
69616,448,8623
29728,202,3271
73784,474,2379
96945,603,3727
82513,524,235
6314,42,4686
49430,318,45666
27382,186,1346
9958,65,8798
30672,215,2145
38743,266,1266
39815,274,3740
33576,227,2571
80893,510,2174
91224,590,63113
40186,274,8912
25904,179,225
63772,414,4773
46119,305,2959
63960,414,5461
9159,63,32
69024,448,2393
39760,274,3271
39157,272,44191
9474,64,353
53817,355,915
32173,220,4896
99951,610,6283
88662,572,2987
52509,342,3004
33515,226,40815
91398,593,150
69982,448,90249
1941,18,2918
93810,599,4113
96695,603,2586
4598,28,36529
32051,219,66297
55725,368,2762
19872,131,1196
22546,153,85885
20667,136,267
96529,603,1754
60742,391,4273
7529,51,1688
98964,608,1799
84858,551,6874
19908,131,7361
6707,45,2571
